USR_ID,CLIENT_TIME,SESSION_ID,TOY_AMOUNT,TOY_NAME,UNLOCK_CAUSE,ISNEWTOY,TOY_UNLOCKED_METHOD
u750202664338377098,2024-04-07T14:22:34Z,7,3,HELMET_DV250,Toy Scan,0,Toy_Scan
u8820643407113230530,2024-04-07T14:22:36Z,2,0,HIPPOPOTAMUS_VD300,Toy Scan,1,Toy_Scan
u6259718768153291059,2024-04-07T13:46:46Z,8,6,SPACE_DRONE_VD035,Reward System,1,Reward_System
u8820643407113230530,2024-04-07T14:22:56Z,2,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u8820643407113230530,2024-04-07T14:23:12Z,2,2,TOUCAN_DV014A,Toy Scan,1,Toy_Scan
u7539852889984765326,2024-04-07T14:22:23Z,6,6,PANTHER_VD273,Toy Scan,1,Toy_Scan
u5642899054185133129,2024-04-07T14:22:43Z,3,2,RED_PANDA_VT300,Free Gift,1,Free_Gift
u145987588804899561,2024-04-07T14:23:47Z,5,4,Crown_VU192,Free Gift,1,Free_Gift
u6933028101135667026,2024-04-07T14:23:23Z,14,14,COSMOBUG_VD374,Toy Scan,1,Toy_Scan
u7539852889984765326,2024-04-07T14:23:27Z,6,6,PANTHER_VD273,Toy Scan,1,Toy_Scan
u1874644895127102612,2024-04-07T14:24:10Z,1,1,BUNZ_VD282,Free Gift,1,Free_Gift
u80296216232662173,2024-04-07T14:24:17Z,7,9,DONKEY_VT184,Toy Scan,1,Toy_Scan
u90938406903951946,2024-04-07T14:23:55Z,10,5,SPACE_DRONE_VD035,Free Gift,1,Free_Gift
u2395534606744534177,2024-04-07T14:24:48Z,3,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u2395534606744534177,2024-04-07T14:25:03Z,3,2,RED_PANDA_VT300,Free Gift,1,Free_Gift
u14014773718612183,2024-04-07T14:24:36Z,19,12,Crown_VU192,Free Gift,1,Free_Gift
u750202664338377098,2024-04-07T14:25:10Z,8,3,HELMET_DV250,Toy Scan,0,Toy_Scan
u7359607039121988693,2024-04-07T14:25:31Z,6,5,VIRGO_VD147,Reward System,1,Reward_System
u80296216232662173,2024-04-07T14:25:36Z,7,10,Shooting Star_VU117,Toy Scan,1,Toy_Scan
u7908376603622654835,2024-04-07T14:25:56Z,44,10,JUMPER / SPRINGER_EN301L,Reward System,1,Reward_System
u145987588804899561,2024-04-07T14:26:15Z,5,5,Shooting Star_VU117,Free Gift,1,Free_Gift
u6933028101135667026,2024-04-07T14:26:15Z,14,15,COSMOBUG_VD374,Toy Scan,0,Toy_Scan
u7925809850951177544,2024-04-07T14:26:19Z,12,6,Bear Explorer_VU040,Reward System,1,Reward_System
u5767054744281599102,2024-04-07T14:26:22Z,2,0,Olaf_VU336,Toy Scan,1,Toy_Scan
u80296216232662173,2024-04-07T14:19:26Z,6,6,MECADONTE_DV506,Toy Scan,1,Toy_Scan
u884664315117842175,2024-04-07T14:19:20Z,3,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u6309637187953330387,2024-04-07T14:19:47Z,1,0,RED_PANDA_VT300,Free Gift,1,Free_Gift
u750202664338377098,2024-04-07T14:19:47Z,7,2,TAN_PENGUIN_VT018,Toy Scan,0,Toy_Scan
u5711497139534097346,2024-04-07T14:19:30Z,2,0,GOKU_SSGSS_VTD05,Deep_Link,1,Deeplink
u3874399714724367396,2024-04-07T14:19:44Z,2,3,DUCK_POND_VT013,Toy Scan,1,Toy_Scan
u3911812499321752425,2024-04-07T14:19:39Z,5,2,DROMEDARY_VD306,Reward System,1,Reward_System
u5711497139534097346,2024-04-07T14:20:07Z,3,1,GOKU_SSGSS_VTD05,QR Code,0,Deeplink
u1817960015887374071,2024-04-07T14:20:04Z,4,9,HIKER_VD217,Reward System,1,Reward_System
u145987588804899561,2024-04-07T14:20:47Z,5,3,SPACE_DRONE_VD035,Free Gift,1,Free_Gift
u2984710774657573262,2024-04-07T14:20:34Z,2,1,BUNZ_VD282,Free Gift,1,Free_Gift
u1874644895127102612,2024-04-07T14:21:09Z,1,0,SQUIRREL_MONKEY_VD293,Deep_Link,1,Deeplink
u80296216232662173,2024-04-07T14:20:55Z,6,7,TRICERATOPS_VV430,Toy Scan,1,Toy_Scan
u2395534606744534177,2024-04-07T14:21:25Z,2,0,WILLY_WONKA_DANCE_VT304,QR Code,1,QR_Code
u5220725601247020714,2024-04-07T14:21:07Z,4,2,BUNZ_VD282,Free Gift,1,Free_Gift
u80296216232662173,2024-04-07T14:21:36Z,6,8,HIPPO_VV166,Toy Scan,1,Toy_Scan
u4006635097701791202,2024-04-07T14:21:06Z,5,2,RED_PANDA_VT300,Free Gift,1,Free_Gift
u750202664338377098,2024-04-07T14:22:17Z,7,2,HELMET_DV250,Toy Scan,1,Toy_Scan
u6309637187953330387,2024-04-07T14:22:06Z,2,1,BUNZ_VD282,Free Gift,1,Free_Gift
u2005284902780970730,2024-04-07T13:34:19Z,10,5,HIPPOPOTAMUS_VD300,Toy Scan,1,Toy_Scan
u4664398339394073257,2024-04-07T13:34:23Z,10,5,HARE_VU347,Toy Scan,1,Toy_Scan
u750202664338377098,2024-04-07T13:34:29Z,2,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u585875978726337400,2024-04-07T13:34:35Z,3,0,ANTARES_VD185,Toy Scan,1,Toy_Scan
u585875978726337400,2024-04-07T13:35:01Z,4,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u6049138001355211565,2024-04-07T13:34:50Z,2,3,RED_PANDA_VT300,Free Gift,1,Free_Gift
u981937964826226842,2024-04-07T13:35:25Z,2,0,IRONMAN_VV401,Deep_Link,1,Deeplink
u663846705442543754,2024-04-07T13:35:26Z,1,0,Swan_VU267,Deep_Link,1,Deeplink
u6953993891389394743,2024-04-07T13:35:16Z,5,0,RED_PANDA_VT300,Free Gift,1,Free_Gift
u7592181512595741370,2024-04-07T13:35:14Z,24,12,OTTO_VD226,Reward System,1,Reward_System
u981937964826226842,2024-04-07T13:35:41Z,2,1,MUNCHY_VT085A,Free Gift,1,Free_Gift
u663846705442543754,2024-04-07T13:36:01Z,1,1,BUNZ_VD282,Free Gift,1,Free_Gift
u6815267922276483195,2024-04-07T13:36:06Z,3,2,Manny_VV078D,Toy Scan,1,Toy_Scan
u3281229372330111477,2024-04-07T13:34:20Z,7,2,ELEPHANT_TOURIST_VD108,Free Gift,1,Free_Gift
u2154215675440454568,2024-04-07T13:36:04Z,2,0,BARBIE_SCIENTIST_VD403,Deep_Link,1,Deeplink
u8489722746841338149,2024-04-07T13:36:03Z,5,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u3524390278818918967,2024-04-07T13:36:49Z,2,0,RED_PANDA_VT300,Toy Scan,1,Toy_Scan
u2154215675440454568,2024-04-07T13:36:25Z,2,1,BUNZ_VD282,Free Gift,1,Free_Gift
u3524390278818918967,2024-04-07T13:37:16Z,3,1,RED_PANDA_VT300,Unknown,0,Toy_Scan
u4622184074735672150,2024-04-07T13:36:53Z,1,0,CHOMPS_VEHICLE_VT220,Deep_Link,1,Deeplink
u1817960015887374071,2024-04-07T13:37:07Z,4,6,Shooting Star_VU117,Free Gift,1,Free_Gift
u7443269108165017006,2024-04-07T13:56:36Z,8,11,FIRE_WILD_VV213,Reward System,1,Reward_System
u831569434577234871,2024-04-07T13:56:25Z,4,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u2121499646566017894,2024-04-07T13:56:47Z,9,2,ELEPHANT_TOURIST_VD108,Free Gift,1,Free_Gift
u4883485161392432673,2024-04-07T13:57:43Z,2,0,Hedgehog_VU328,Toy Scan,1,Toy_Scan
u4883485161392432673,2024-04-07T13:57:55Z,2,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u7554580149053081743,2024-04-07T13:57:56Z,8,2,ANKYLOSAURUS_SE759B,QR Code,1,QR_Code
u2154215675440454568,2024-04-07T13:58:04Z,4,3,DROMEDARY_VD306,Reward System,1,Reward_System
u3865221004592746892,2024-04-07T13:58:19Z,1,0,PHOTOGRAPHER_GIRL_EASTER_B_VTD02B,Deep_Link,1,Deeplink
u4883485161392432673,2024-04-07T13:58:55Z,2,2,Hedgehog_VU328,Toy Scan,0,Toy_Scan
u6049138001355211565,2024-04-07T13:58:53Z,6,5,Fox_VU326,Toy Scan,1,Toy_Scan
u750202664338377098,2024-04-07T13:58:52Z,5,2,TAN_PENGUIN_VT018,Toy Scan,0,Toy_Scan
u5798598829224699084,2024-04-07T13:59:12Z,22,12,SPACE_DRONE_VD035,Free Gift,1,Free_Gift
u1817960015887374071,2024-04-07T13:59:20Z,4,8,ANKYLOSAURUS_DV510,Reward System,1,Reward_System
u8913241027130594183,2024-04-07T13:55:29Z,13,6,ZEBRA_VV114,Free Gift,1,Free_Gift
u3008216694840145441,2024-04-07T13:45:19Z,1,0,PURPLE_VV016,Deep_Link,1,Deeplink
u3008216694840145441,2024-04-07T13:45:58Z,1,1,BUNZ_VD282,Free Gift,1,Free_Gift
u7554580149053081743,2024-04-07T13:46:09Z,6,0,RED_PANDA_VT300,Free Gift,1,Free_Gift
u8873067696943088400,2024-04-07T13:46:35Z,8,4,Shooting Star_VU117,Free Gift,1,Free_Gift
u3911812499321752425,2024-04-07T13:47:00Z,4,0,ASTROCAT_VD375,QR Code,1,QR_Code
u420027224608762741,2024-04-07T13:47:03Z,5,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u5480329728816805138,2024-04-07T13:46:45Z,5,4,BISON_VTB11,Reward System,1,Reward_System
u420027224608762741,2024-04-07T13:47:20Z,5,2,RED_PANDA_VT300,Free Gift,1,Free_Gift
u7554580149053081743,2024-04-07T13:47:52Z,7,1,SCORPION_VEHICLE_VTD18,QR Code,1,QR_Code
u1945853737654194235,2024-04-07T13:48:43Z,51,32,Happy_VU279,Reward System,1,Reward_System
u6227213856399478015,2024-04-07T13:52:50Z,16,8,ZEBRA_VV114,Free Gift,1,Free_Gift
u2004623808964304123,2024-04-07T13:53:02Z,31,13,Crazy Rabbit_VU126,Reward System,1,Reward_System
u4536757248938926443,2024-04-07T13:52:57Z,12,12,SCOOPS_VD068,Reward System,1,Reward_System
u7155876185827748322,2024-04-07T13:53:21Z,2,0,CARL_VT420,Toy Scan,1,Toy_Scan
u3911812499321752425,2024-04-07T13:53:29Z,4,2,ASTROCAT_VD375,QR Code,0,QR_Code
u5480329728816805138,2024-04-07T13:53:54Z,5,5,Crown_VU192,Free Gift,1,Free_Gift
u4633421024999994605,2024-04-07T13:54:26Z,1,0,RED_PANDA_VT300,Free Gift,1,Free_Gift
u4633421024999994605,2024-04-07T13:56:50Z,3,1,BUNZ_VD282,Free Gift,1,Free_Gift
u8009984201612628502,2024-04-07T13:54:20Z,2,2,ELEPHANT_TOURIST_VD108,Free Gift,1,Free_Gift
u3281229372330111477,2024-04-07T13:54:51Z,8,3,BUNZ_VD282,Free Gift,1,Free_Gift
u6049138001355211565,2024-04-07T13:55:07Z,5,4,ZEBRA_VV114,Free Gift,1,Free_Gift
u831569434577234871,2024-04-07T13:55:34Z,4,0,STAR_BOX_VT065,QR Code,1,QR_Code
u8935199466389394838,2024-04-07T13:55:26Z,6,0,BUNZ_VD282,Free Gift,1,Free_Gift
u6803893945864007050,2024-04-07T13:34:19Z,11,11,BUNZ_VD282,Free Gift,1,Free_Gift
u6227213856399478015,2024-04-07T13:49:38Z,16,7,Crown_VU192,Free Gift,1,Free_Gift
u8009984201612628502,2024-04-07T13:50:06Z,1,0,RED_PANDA_VT300,Free Gift,1,Free_Gift
u8005912904758074311,2024-04-07T13:50:01Z,2,0,ELEPHANT_VV059,Toy Scan,1,Toy_Scan
u3067470047161548500,2024-04-07T13:50:27Z,3,2,CLINK_VD097,Reward System,1,Reward_System
u3064832294186836196,2024-04-07T13:50:34Z,1,0,RED_PANDA_VT300,Free Gift,1,Free_Gift
u5105119173069904192,2024-04-07T13:50:42Z,1,0,RED_PANDA_VT300,Free Gift,1,Free_Gift
u8009984201612628502,2024-04-07T13:50:52Z,2,1,BUNZ_VD282,Free Gift,1,Free_Gift
u8005912904758074311,2024-04-07T13:50:37Z,2,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u5359076160102570111,2024-04-07T13:50:50Z,7,3,Crown_VU192,Free Gift,1,Free_Gift
u8202193199605926011,2024-04-07T13:50:52Z,2,0,BARBIE_VETERINARY_VD401,Toy Scan,1,Toy_Scan
u3064832294186836196,2024-04-07T13:50:52Z,2,1,MARS_ROVER_VD140,Toy Scan,1,Toy_Scan
u2154215675440454568,2024-04-07T13:50:42Z,3,2,Crown_VU192,Free Gift,1,Free_Gift
u716986562810084462,2024-04-07T13:51:02Z,2,0,SQUIRT_VD095,Deep_Link,1,Deeplink
u8202193199605926011,2024-04-07T13:51:19Z,2,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u8594881778861112950,2024-04-07T13:51:04Z,21,10,Crown_VU192,Free Gift,1,Free_Gift
u716986562810084462,2024-04-07T13:51:36Z,2,1,BUNZ_VD282,Free Gift,1,Free_Gift
u8800614964964509672,2024-04-07T12:04:42Z,18,1,BUNZ_VD282,Free Gift,1,Free_Gift
u3911812499321752425,2024-04-07T13:52:15Z,4,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u3911812499321752425,2024-04-07T13:52:37Z,4,2,RED_PANDA_VT300,Free Gift,1,Free_Gift
u909491615467089382,2024-04-07T13:29:44Z,8,2,LADY_BUG_VD377,QR Code,1,QR_Code
u6049138001355211565,2024-04-07T13:30:03Z,2,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u1181006150958711969,2024-04-07T13:30:16Z,2,0,Sheep_VU320,Toy Scan,1,Toy_Scan
u5480329728816805138,2024-04-07T13:30:33Z,5,2,BUNZ_VD282,Free Gift,1,Free_Gift
u9034442320232912496,2024-04-07T13:30:43Z,3,0,RED_PANDA_VT300,Free Gift,1,Free_Gift
u1181006150958711969,2024-04-07T13:30:38Z,2,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u8993327760446466745,2024-04-07T13:30:49Z,2,0,BOOM_BOOM_VD167,QR Code,1,QR_Code
u4536757248938926443,2024-04-07T13:30:59Z,12,10,ZEBRA_VV114,Free Gift,1,Free_Gift
u8489722746841338149,2024-04-07T13:30:51Z,2,0,SHARK_VEHICLE_VTD19,Toy Scan,1,Toy_Scan
u1519589616231476798,2024-04-06T22:39:50Z,14,7,ZEBRA_VV114,Free Gift,1,Free_Gift
u1519589616231476798,2024-04-07T13:30:55Z,15,8,Shooting Star_VU117,Free Gift,1,Free_Gift
u3086041427599728344,2024-04-07T13:31:29Z,6,2,RED_PANDA_VT300,Free Gift,1,Free_Gift
u8378303790050993298,2024-04-07T13:31:14Z,3,1,LADY_NOIRE_VTE09,QR Code,0,Deeplink
u9034442320232912496,2024-04-07T13:31:23Z,3,1,FLAMINGO_VD295,Toy Scan,1,Toy_Scan
u8993327760446466745,2024-04-07T13:32:30Z,2,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u3370911170941203347,2024-04-07T13:32:48Z,5,2,SQUIRREL_MONKEY_VD293,QR Code,0,Deeplink
u4536757248938926443,2024-04-07T13:32:50Z,12,11,SUNPRINCESS_RING_VV091,Reward System,1,Reward_System
u8993327760446466745,2024-04-07T13:33:05Z,2,2,GALAXY_VD159,QR Code,1,QR_Code
u6049138001355211565,2024-04-07T13:33:26Z,2,2,BUNZ_VD282,Free Gift,1,Free_Gift
u909491615467089382,2024-04-07T13:33:46Z,9,3,LADY_BUG_VD377,QR Code,0,QR_Code
u750202664338377098,2024-04-07T13:33:38Z,2,0,TAN_PENGUIN_VT018,Toy Scan,1,Toy_Scan
u6803893945864007050,2024-04-07T13:33:05Z,11,8,ELEPHANT_TOURIST_VD108,Free Gift,1,Free_Gift
u6803893945864007050,2024-04-07T13:33:28Z,11,9,Crown_VU192,Free Gift,1,Free_Gift
u5480329728816805138,2024-04-07T13:33:50Z,5,3,Shooting Star_VU117,Free Gift,1,Free_Gift
u4664398339394073257,2024-04-07T13:33:33Z,10,4,ARLO_VD233,Toy Scan,1,Toy_Scan
u6803893945864007050,2024-04-07T13:33:52Z,11,10,SPACE_DRONE_VD035,Free Gift,1,Free_Gift
u4622184074735672150,2024-04-07T13:37:33Z,2,1,CHOMPS_VEHICLE_VT220,Toy Scan,0,Deeplink
u1519589616231476798,2024-04-07T13:37:38Z,15,9,SPINO_VT087A,Reward System,1,Reward_System
u3524390278818918967,2024-04-07T13:38:10Z,3,1,GOAT_VD309,Toy Scan,1,Toy_Scan
u7179906783770933457,2024-04-03T13:03:26Z,2,0,Snowman_VU298,Deep_Link,1,Deeplink
u7179906783770933457,2024-04-03T13:03:45Z,2,1,BUNZ_VD282,Free Gift,1,Free_Gift
u7179906783770933457,2024-04-03T17:42:44Z,4,2,RED_PANDA_VT300,Free Gift,1,Free_Gift
u835333617809922366,2024-04-07T13:38:17Z,2,0,RED_PANDA_VT300,Free Gift,1,Free_Gift
u1467271864687294738,2024-04-07T13:38:20Z,12,6,TRICERATOPS_DV521,Reward System,1,Reward_System
u8378303790050993298,2024-04-07T13:38:31Z,3,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u3524390278818918967,2024-04-07T13:38:50Z,3,2,DROMEDARY_VD306,Toy Scan,1,Toy_Scan
u4484482833260665260,2024-04-07T13:38:37Z,16,9,Hangy_VU237,Reward System,1,Reward_System
u981937964826226842,2024-04-07T13:39:25Z,2,2,RED_PANDA_VT300,Free Gift,1,Free_Gift
u8378303790050993298,2024-04-07T13:39:27Z,3,2,RED_PANDA_VT300,Free Gift,1,Free_Gift
u3706701437158597121,2024-04-06T13:06:39Z,32,10,HIPPO_VV166,Reward System,1,Reward_System
u3706701437158597121,2024-04-06T13:14:26Z,32,11,LION_VV211,Reward System,1,Reward_System
u3706701437158597121,2024-04-07T12:02:30Z,33,12,BIG_RIDER_VT054,QR Code,1,QR_Code
u3706701437158597121,2024-04-07T12:05:16Z,33,12,BIG_RIDER_VT054,QR Code,1,QR_Code
u3706701437158597121,2024-04-07T12:05:59Z,33,12,BIG_RIDER_VT054,QR Code,1,QR_Code
u3706701437158597121,2024-04-07T13:39:19Z,35,12,BIG_RIDER_VT054,QR Code,1,QR_Code
u6953993891389394743,2024-04-07T13:40:24Z,5,1,BUNZ_VD282,Free Gift,1,Free_Gift
u3067470047161548500,2024-04-07T13:41:01Z,2,1,SQUIRREL_MONKEY_VD293,Reward System,1,Reward_System
u6289011143337707577,2024-04-07T13:41:04Z,1,0,LION_VU223B,Deep_Link,1,Deeplink
u1817960015887374071,2024-04-07T13:41:24Z,4,7,JUMP_OUT_RED_VU112A,Reward System,1,Reward_System
u7443269108165017006,2024-04-07T12:52:51Z,8,8,ZEBRA_VV114,Free Gift,1,Free_Gift
u6063907196880527414,2024-04-07T12:52:50Z,6,5,Crown_VU192,Free Gift,1,Free_Gift
u8287651771338363830,2024-04-07T12:53:14Z,1,1,Shooting Star_VU117,Free Gift,1,Free_Gift
u7836269952150659472,2024-04-07T12:53:44Z,2,0,RED_PANDA_VT300,Free Gift,1,Free_Gift
u8454929045817513793,2024-04-07T12:53:49Z,10,6,MECADONTE_DV506,Toy Scan,1,Toy_Scan
u8287651771338363830,2024-04-07T12:53:44Z,2,2,WOLF_VEHICLE_VTD20,Toy Scan,0,Deeplink
u8454929045817513793,2024-04-07T12:49:40Z,9,5,Drone_VU078,Toy Scan,1,Toy_Scan
u8256599878004349048,2024-04-07T12:49:45Z,1,0,BOOM_BOOM_VD167,Deep_Link,1,Deeplink
u1817960015887374071,2024-04-07T12:50:00Z,4,3,SPACE_DRONE_VD035,Free Gift,1,Free_Gift
u4252074775730289283,2024-04-07T12:50:09Z,8,2,BASILISK_LIZARD_DV051,Reward System,1,Reward_System
u4067973598156926662,2024-04-07T12:50:14Z,4,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u8256599878004349048,2024-04-07T12:50:14Z,1,1,BUNZ_VD282,Free Gift,1,Free_Gift
u1114213767709351482,2024-04-07T12:50:03Z,1,0,LADY_BUG_VD377,Deep_Link,1,Deeplink
u8725618767527021806,2024-04-07T12:50:00Z,5,3,Crown_VU192,Free Gift,1,Free_Gift
u2820645519924188260,2024-04-07T12:50:27Z,1,0,CHINESE_DOLPHIN_VD286C,Deep_Link,1,Deeplink
u7748236342044898408,2024-04-07T12:50:45Z,2,0,WOLF_VEHICLE_VTD20,QR Code,1,QR_Code
u1114213767709351482,2024-04-07T12:50:48Z,2,1,LADY_BUG_VD377,QR Code,0,Deeplink
u2820645519924188260,2024-04-07T12:50:57Z,1,1,BUNZ_VD282,Free Gift,1,Free_Gift
u6063907196880527414,2024-04-07T12:51:04Z,6,4,ZEBRA_VV114,Free Gift,1,Free_Gift
u8602658766024022884,2024-04-07T12:51:38Z,4,2,ELEPHANT_TOURIST_VD108,Free Gift,1,Free_Gift
u3181046040259964570,2024-04-07T12:52:05Z,4,1,ELEPHANT_TOURIST_VD108,Free Gift,1,Free_Gift
u4252074775730289283,2024-04-07T12:51:58Z,11,3,MUNCHY_VT085A,Free Gift,1,Free_Gift
u5675174684641044602,2024-04-07T12:52:38Z,3,5,MARS_ROVER_BLUE_VT139A,Reward System,1,Reward_System
u6722038290189394141,2024-04-07T12:52:16Z,16,4,Crown_VU192,Free Gift,1,Free_Gift
u8287651771338363830,2024-04-07T12:52:54Z,1,0,WOLF_VEHICLE_VTD20,Deep_Link,1,Deeplink
u665321565813830284,2024-04-07T12:53:23Z,10,3,ELEPHANT_TOURIST_VD108,Free Gift,1,Free_Gift
u7051530746618035780,2024-04-07T12:54:17Z,2,0,ANKYLOSAURUS_SE759B,Deep_Link,1,Deeplink
u962829908022405920,2024-04-07T12:54:57Z,11,4,MUNCHY_VT085A,Free Gift,1,Free_Gift
u8454929045817513793,2024-04-07T12:55:10Z,10,7,EXPLORER / ADVENTURER_EN301K,Toy Scan,1,Toy_Scan
u7051530746618035780,2024-04-07T12:54:35Z,2,1,SPACE_DRONE_VD035,Free Gift,1,Free_Gift
u7051530746618035780,2024-04-07T12:55:39Z,3,2,ANKYLOSAURUS_SE759B,QR Code,0,Deeplink
u8685204583832649051,2024-04-07T12:55:25Z,7,2,SPACE_DRONE_VD035,Free Gift,1,Free_Gift
u1539524681713319376,2024-04-07T12:56:09Z,3,6,CERBERO_VD118,Reward System,1,Reward_System
u2517115087856074454,2024-04-07T12:55:45Z,14,10,TAILED_VV135,Reward System,1,Reward_System
u7716239707035647477,2024-04-07T12:34:27Z,2,2,NOLLIE_VD260,QR Code,1,QR_Code
u666545497581764269,2024-04-07T12:34:44Z,24,11,JUMPER / SPRINGER_EN301L,Reward System,1,Reward_System
u8454929045817513793,2024-04-07T12:35:13Z,8,3,DEER_VU344,Toy Scan,1,Toy_Scan
u4342075062512100521,2024-04-07T12:35:30Z,11,4,KWEENIE_VDB33,Toy Scan,1,Toy_Scan
u7443269108165017006,2024-04-07T12:35:25Z,8,7,LUIS_VT151,Reward System,1,Reward_System
u7716239707035647477,2024-04-07T12:35:43Z,2,3,Blondie_VV195B,QR Code,1,QR_Code
u7586181435237543264,2024-04-07T12:35:50Z,2,0,RED_PANDA_VT300,Free Gift,1,Free_Gift
u7586181435237543264,2024-04-07T12:36:03Z,2,1,BUNZ_VD282,Unknown,1,Unknown
u5019494509843174146,2024-04-07T12:36:17Z,4,4,ELEPHANT_TOURIST_VD108,Free Gift,1,Free_Gift
u8454929045817513793,2024-04-07T12:37:04Z,8,4,MONKEY / KOALA_EN301J,Toy Scan,1,Toy_Scan
u6725890345177933511,2024-04-07T12:37:21Z,1,0,DAISY_LADYBUG_VV240,Deep_Link,1,Deeplink
u8527833557672888121,2024-04-07T12:37:09Z,17,3,TIGER_VDB06,Toy Scan,0,Toy_Scan
u185938749127242757,2024-04-07T12:37:29Z,5,4,JETT_VT439,QR Code,0,QR_Code
u1826284258383851000,2024-04-07T12:37:19Z,12,6,ZEBRA_VV114,Free Gift,1,Free_Gift
u6725890345177933511,2024-04-07T12:37:54Z,1,1,BUNZ_VD282,Free Gift,1,Free_Gift
u3328538672784342013,2024-04-07T12:38:04Z,2,0,VIKTOR_VD054,Toy Scan,1,Toy_Scan
u2483114670931475229,2024-04-07T12:37:50Z,6,4,PORCUPINE_DV258,Reward System,1,Reward_System
u2551440198017687855,2024-04-07T12:56:22Z,123,10,SPIDER_MONKEY_VU249A,Reward System,1,Reward_System
u7444056154625736877,2024-04-07T12:56:26Z,2,2,RED_PANDA_VT300,Free Gift,1,Free_Gift
u6641024731787183140,2024-04-07T12:56:54Z,2,0,RED_PANDA_VT300,Free Gift,1,Free_Gift
u5950547532640008031,2024-04-05T15:08:20Z,4,2,RESCUE_COPTER_VT190,Deep_Link,0,Deeplink
u5950547532640008031,2024-04-07T12:56:36Z,5,2,DAVE_VT421,QR Code,1,QR_Code
u8454929045817513793,2024-04-07T12:58:12Z,10,8,Shooting Star_VU117,Toy Scan,1,Toy_Scan
u3020382605078070267,2024-04-07T12:58:04Z,9,3,MUNCHY_VT085A,Free Gift,1,Free_Gift
u8454929045817513793,2024-04-07T12:58:54Z,10,9,LION_VU223B,Toy Scan,1,Toy_Scan
u6803893945864007050,2024-04-07T12:59:09Z,9,7,RED_PANDA_VT300,Free Gift,1,Free_Gift
u3113139979828324039,2024-04-07T12:58:59Z,2,0,MICKEY_VT334,QR Code,1,QR_Code
u4252074775730289283,2024-04-07T12:59:05Z,11,4,Crown_VU192,Free Gift,1,Free_Gift
u2152530152064321486,2024-04-07T12:59:08Z,14,12,BUNNY_VD002,Reward System,1,Reward_System
u3181046040259964570,2024-04-07T12:59:32Z,11,2,SPACE_DRONE_VD035,Free Gift,1,Free_Gift
u8454929045817513793,2024-04-07T12:59:34Z,11,10,OWL_VU229A,Toy Scan,1,Toy_Scan
u4342075062512100521,2024-04-07T12:59:57Z,12,5,CROCODILE_VUB01,Reward System,1,Reward_System
u5675174684641044602,2024-04-07T12:42:03Z,3,4,HARE_VD287,Reward System,1,Reward_System
u1970362799928644053,2024-04-07T12:42:27Z,31,9,MUNCHY_VT085A,Free Gift,1,Free_Gift
u666545497581764269,2024-04-07T12:42:46Z,26,12,WAVER_OCTOPUS_VT050,QR Code,0,Deeplink
u5805818004165714620,2024-04-07T12:43:33Z,2,0,TIGER_VDB06,QR Code,1,QR_Code
u8060998150359509114,2024-04-07T12:43:38Z,1,0,SURFING_SABRINA_VD239,Deep_Link,1,Deeplink
u7692034131371070779,2024-04-07T12:43:59Z,76,10,MONO_VD110,Reward System,1,Reward_System
u8060998150359509114,2024-04-07T12:43:59Z,1,1,BUNZ_VD282,Free Gift,1,Free_Gift
u6725890345177933511,2024-04-07T12:44:26Z,3,2,ZEBRA_VV114,Free Gift,1,Free_Gift
u5805818004165714620,2024-04-07T12:44:20Z,2,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u2602409100534170399,2024-04-07T12:44:29Z,2,0,RED_PANDA_VT300,Free Gift,1,Free_Gift
u8060998150359509114,2024-04-07T12:44:38Z,2,2,SURFING_SABRINA_VD239,Toy Scan,0,Deeplink
u1970362799928644053,2024-04-07T12:44:45Z,31,10,SPACE_DRONE_VD035,Free Gift,1,Free_Gift
u5805818004165714620,2024-04-07T12:44:48Z,2,2,PHOTOGRAPHER_GIRL_VTD02A,QR Code,1,QR_Code
u2602409100534170399,2024-04-07T12:44:42Z,2,1,BUNZ_VD282,Unknown,1,Unknown
u3328538672784342013,2024-04-07T12:44:57Z,2,2,JUNO_VD149,Toy Scan,1,Toy_Scan
u4307569007033756367,2024-04-07T12:44:53Z,9,13,PURPLE_VV016,Reward System,1,Reward_System
u1355183506750609845,2024-04-07T12:44:50Z,10,4,Shooting Star_VU117,Free Gift,1,Free_Gift
